cons.conf.idx,cons.price.idx,contact,day_of_week,default,emp.var.rate,euribor3m,housing,loan,marital,month,nr.employed,poutcome,profession,responded,schooling,campaign1,custAge1,pastEmail1,pcontacted_pdays,pContacted_previous
-41.8,94.465,telephone,tue,no,1.4,4.864,no,no,married,jun,5228.1,nonexistent,blue-collar,no,basic.9y,1,46.0,no,True,no
-46.2,92.89299999999999,cellular,tue,no,-1.8,1.344,yes,no,married,may,5099.1,nonexistent,admin.,no,high.school,2,32.0,no,True,no
-34.6,93.749,cellular,thu,no,-1.8,0.644,yes,no,married,apr,5008.7,nonexistent,retired,yes,high.school,7+,64.0,no,True,no
-36.4,93.994,telephone,mon,unknown,1.1,4.857,no,no,single,may,5191.0,nonexistent,student,no,university.degree,1,35.0,no,True,no
-41.8,94.465,telephone,mon,no,1.4,4.96,no,yes,married,jun,5228.1,nonexistent,blue-collar,no,basic.9y,7+,34.0,no,True,no
-50.8,94.76700000000001,cellular,mon,no,-1.1,1.048,no,no,married,nov,4963.6,success,unknown,no,other,1,64.0,yes,False,yes
-36.4,93.994,telephone,thu,no,1.1,4.86,no,yes,married,may,5191.0,nonexistent,blue-collar,no,basic.4y,1,47.0,no,True,no
-46.2,92.89299999999999,cellular,unknown,no,-1.8,1.334,yes,no,married,may,5099.1,nonexistent,blue-collar,no,basic.9y,3,42.0,no,True,no
-46.2,92.89299999999999,cellular,thu,no,-1.8,1.327,yes,no,married,may,5099.1,nonexistent,admin.,yes,high.school,2,29.0,no,True,no
-42.0,93.2,cellular,thu,no,-0.1,4.0760000000000005,yes,no,married,nov,5195.8,nonexistent,technician,no,university.degree,1,35.0,no,True,no
-36.1,93.444,cellular,mon,no,1.4,4.963,no,yes,married,aug,5228.1,nonexistent,admin.,no,other,2,47.0,no,True,no
-46.2,92.89299999999999,cellular,fri,no,-1.8,1.25,yes,no,single,may,5099.1,failure,admin.,no,other,7+,33.0,no,True,yes
-36.4,93.994,telephone,mon,no,1.1,4.857,yes,yes,married,may,5191.0,nonexistent,management,no,university.degree,3,55.0,no,True,no
-34.6,93.749,cellular,thu,no,-1.8,0.635,yes,no,single,apr,5008.7,failure,student,no,other,1,27.0,no,True,yes
-36.4,93.994,telephone,mon,unknown,1.1,4.857,yes,no,married,may,5191.0,nonexistent,blue-collar,no,basic.9y,4,44.0,no,True,no
-29.8,92.37899999999999,cellular,wed,no,-3.4,0.768,no,no,married,sep,5017.5,nonexistent,self-employed,no,university.degree,1,31.0,no,True,no
-42.7,93.91799999999999,cellular,wed,no,1.4,4.963,no,yes,married,jul,5228.1,nonexistent,admin.,no,basic.9y,1,57.0,no,True,no
-36.4,93.994,telephone,wed,no,1.1,4.857,yes,no,divorced,may,5191.0,nonexistent,admin.,no,other,3,36.0,no,True,no
-37.5,94.199,cellular,thu,no,-1.1,0.878,yes,no,married,sep,4963.6,nonexistent,admin.,yes,university.degree,2,33.0,no,True,no
-41.8,94.465,telephone,mon,no,1.4,4.96,yes,no,married,jun,5228.1,nonexistent,technician,no,other,3,57.0,no,True,no
-42.0,93.2,cellular,fri,no,-0.1,4.021,yes,no,married,nov,5195.8,nonexistent,admin.,no,other,1,42.0,no,True,no
-30.1,92.649,cellular,mon,no,-3.4,0.7140000000000001,yes,no,married,nov,5017.5,failure,admin.,no,other,1,42.0,no,True,yes
-36.4,93.994,telephone,unknown,unknown,1.1,4.856,no,no,married,may,5191.0,nonexistent,services,no,other,1,52.0,no,True,no
-46.2,92.89299999999999,cellular,wed,no,-1.8,1.334,no,yes,married,may,5099.1,nonexistent,blue-collar,no,other,4,42.0,no,True,no
-36.4,93.994,telephone,wed,no,1.1,4.859,no,no,married,may,5191.0,nonexistent,management,no,basic.4y,1,42.0,no,True,no
-46.2,92.89299999999999,cellular,thu,no,-1.8,1.266,yes,no,married,may,5099.1,nonexistent,technician,no,other,1,39.0,no,True,no
-36.1,93.444,cellular,fri,no,1.4,4.963,no,no,married,aug,5228.1,nonexistent,admin.,no,university.degree,5,33.0,no,True,no
-46.2,92.89299999999999,cellular,thu,unknown,-1.8,1.327,yes,no,married,may,5099.1,nonexistent,blue-collar,no,basic.9y,3,33.0,no,True,no
-41.8,94.465,telephone,tue,no,1.4,4.961,no,no,married,jun,5228.1,nonexistent,blue-collar,no,basic.4y,1,36.0,no,True,no
-26.9,92.431,cellular,thu,no,-3.4,0.754,yes,no,single,oct,5017.5,nonexistent,admin.,no,university.degree,1,33.0,no,True,no
-42.7,93.91799999999999,cellular,thu,no,1.4,4.968,no,no,single,jul,5228.1,nonexistent,admin.,no,university.degree,3,36.0,no,True,no
-42.0,93.2,cellular,thu,no,-0.1,4.0760000000000005,no,no,married,nov,5195.8,nonexistent,services,no,basic.9y,3,42.0,no,True,no
-36.1,93.444,cellular,fri,no,1.4,4.966,yes,no,married,aug,5228.1,nonexistent,technician,no,other,1,34.0,no,True,no
-29.8,92.37899999999999,cellular,fri,no,-3.4,0.741,yes,no,single,sep,5017.5,nonexistent,technician,no,basic.9y,1,33.0,no,True,no
-41.8,94.465,telephone,tue,no,1.4,4.961,yes,no,married,jun,5228.1,nonexistent,blue-collar,no,basic.6y,2,59.0,no,True,no
-47.1,93.075,cellular,fri,no,-1.8,1.405,no,yes,married,apr,5099.1,nonexistent,blue-collar,no,other,2,37.0,no,True,no
-46.2,92.89299999999999,cellular,mon,no,-1.8,1.244,yes,no,married,may,5099.1,failure,admin.,yes,university.degree,3,42.0,yes,True,yes
-41.8,94.465,telephone,mon,no,1.4,4.865,no,no,married,jun,5228.1,nonexistent,services,no,other,4,42.0,no,True,no
-37.5,94.199,cellular,fri,no,-1.1,0.879,yes,no,single,sep,4963.6,nonexistent,technician,yes,professional.course,1,33.0,no,True,no
-42.7,93.91799999999999,cellular,wed,unknown,1.4,4.957,no,no,married,jul,5228.1,nonexistent,blue-collar,no,other,4,41.0,no,True,no
-42.0,93.2,cellular,tue,no,-0.1,4.1530000000000005,no,no,single,nov,5195.8,nonexistent,housemaid,no,basic.9y,1,43.0,no,True,no
-41.8,94.465,telephone,tue,no,1.4,4.864,no,no,single,jun,5228.1,nonexistent,blue-collar,no,other,1,33.0,no,True,no
-39.8,94.055,telephone,mon,no,-1.7,0.711,no,yes,married,jun,4991.6,nonexistent,admin.,no,high.school,1,28.0,no,True,no
-42.0,93.2,cellular,wed,no,-0.1,4.12,no,no,divorced,nov,5195.8,nonexistent,unemployed,no,high.school,1,32.0,no,True,no
-42.7,93.91799999999999,cellular,unknown,no,1.4,4.963,yes,yes,married,jul,5228.1,nonexistent,services,no,professional.course,2,42.0,no,True,no
-36.4,93.994,telephone,fri,no,1.1,4.864,yes,no,single,may,5191.0,nonexistent,admin.,no,university.degree,1,38.0,no,True,no
-41.8,94.465,telephone,thu,no,1.4,4.8660000000000005,no,no,married,jun,5228.1,nonexistent,blue-collar,no,basic.4y,1,42.0,no,True,no
-29.8,92.37899999999999,cellular,tue,no,-3.4,0.7879999999999999,no,no,divorced,sep,5017.5,success,self-employed,yes,high.school,2,39.0,no,False,yes
-36.1,93.444,cellular,wed,no,1.4,4.9639999999999995,yes,no,single,aug,5228.1,nonexistent,admin.,no,university.degree,2,33.0,no,True,no
-29.8,92.37899999999999,cellular,tue,no,-3.4,0.755,yes,yes,single,sep,5017.5,nonexistent,services,yes,other,1,22.0,no,True,no
-30.1,92.649,cellular,fri,no,-3.4,0.7140000000000001,no,no,single,nov,5017.5,success,admin.,no,other,5,25.0,yes,False,yes
-42.7,93.91799999999999,cellular,thu,no,1.4,4.968,yes,no,single,jul,5228.1,nonexistent,services,no,other,3,31.0,no,True,no
-42.7,93.91799999999999,cellular,fri,unknown,1.4,4.962,yes,yes,married,jul,5228.1,nonexistent,services,no,other,5,51.0,no,True,no
-36.1,93.444,cellular,tue,no,1.4,4.968,no,no,married,aug,5228.1,nonexistent,services,no,high.school,1,49.0,no,True,no
-33.0,92.713,cellular,thu,no,-3.0,0.72,yes,no,married,dec,5023.5,failure,technician,yes,other,1,55.0,yes,True,yes
-31.4,92.20100000000001,cellular,fri,no,-2.9,0.8809999999999999,yes,no,single,aug,5076.2,nonexistent,services,yes,university.degree,1,33.0,no,True,no
-39.8,94.055,cellular,tue,no,-1.7,0.7609999999999999,no,no,divorced,jun,4991.6,failure,retired,no,other,1,64.0,yes,True,yes
-36.4,93.994,telephone,fri,no,1.1,4.855,no,no,single,may,5191.0,nonexistent,admin.,no,other,2,33.0,no,True,no
-42.7,93.91799999999999,telephone,tue,unknown,1.4,4.961,no,no,married,jul,5228.1,nonexistent,unemployed,no,high.school,2,54.0,no,True,no
-36.1,93.444,cellular,fri,unknown,1.4,4.9639999999999995,no,no,married,aug,5228.1,nonexistent,blue-collar,no,basic.9y,6,55.0,no,True,no
-46.2,92.89299999999999,cellular,wed,no,-1.8,1.281,yes,no,single,may,5099.1,failure,services,no,basic.6y,1,37.0,yes,True,yes
-29.8,92.37899999999999,cellular,wed,no,-3.4,0.7809999999999999,yes,no,married,sep,5017.5,nonexistent,unknown,no,other,1,64.0,no,True,no
-46.2,92.89299999999999,cellular,mon,no,-1.8,1.354,yes,no,married,may,5099.1,nonexistent,management,no,university.degree,6,36.0,no,True,no
-46.2,92.89299999999999,cellular,mon,no,-1.8,1.244,yes,no,married,may,5099.1,nonexistent,blue-collar,no,other,2,42.0,no,True,no
-42.7,93.91799999999999,cellular,thu,no,1.4,4.958,unknown,unknown,married,jul,5228.1,nonexistent,unemployed,no,other,6,42.0,no,True,no
-41.8,94.465,telephone,wed,unknown,1.4,4.962,no,no,married,jun,5228.1,nonexistent,blue-collar,no,high.school,2,42.0,no,True,no
-40.8,92.963,cellular,mon,no,-2.9,1.26,yes,no,married,jun,5076.2,nonexistent,blue-collar,no,basic.4y,2,34.0,no,True,no
-42.0,93.2,cellular,fri,no,-0.1,4.021,yes,no,single,nov,5195.8,nonexistent,retired,no,university.degree,1,33.0,no,True,no
-42.0,93.2,cellular,wed,no,-0.1,4.12,no,no,married,nov,5195.8,nonexistent,blue-collar,no,other,2,36.0,no,True,no
-42.7,93.91799999999999,cellular,tue,no,1.4,4.962,yes,no,single,jul,5228.1,nonexistent,admin.,no,high.school,1,30.0,no,True,no
-36.1,93.444,cellular,tue,no,1.4,4.966,yes,yes,married,aug,5228.1,nonexistent,admin.,no,other,1,42.0,no,True,no
-42.0,93.2,cellular,unknown,unknown,-0.1,4.0760000000000005,yes,no,married,nov,5195.8,failure,services,no,high.school,3,42.0,yes,True,yes
-36.4,93.994,telephone,wed,no,1.1,4.857,no,no,married,may,5191.0,nonexistent,blue-collar,no,basic.6y,2,34.0,no,True,no
-40.3,94.215,telephone,tue,no,-1.7,0.893,no,yes,single,jul,4991.6,nonexistent,technician,no,professional.course,1,28.0,no,True,no
-36.1,93.444,cellular,thu,no,1.4,4.963,yes,no,divorced,aug,5228.1,nonexistent,technician,no,other,1,31.0,no,True,no
-36.1,93.444,cellular,fri,no,1.4,4.9639999999999995,no,yes,married,aug,5228.1,nonexistent,services,no,other,3,51.0,no,True,no
-36.4,93.994,telephone,mon,no,1.1,4.857,no,no,divorced,may,5191.0,nonexistent,services,no,professional.course,2,50.0,no,True,no
-36.1,93.444,cellular,unknown,no,1.4,4.965,no,no,married,aug,5228.1,nonexistent,blue-collar,no,basic.4y,7+,42.0,no,True,no
-36.1,93.444,cellular,thu,unknown,1.4,4.968,no,no,married,aug,5228.1,nonexistent,admin.,no,basic.6y,1,56.0,no,True,no
-50.0,92.84299999999999,cellular,mon,no,-1.8,1.52,yes,yes,single,mar,5099.1,nonexistent,admin.,no,university.degree,6,32.0,no,True,no
-36.4,93.994,telephone,tue,no,1.1,4.857,no,no,married,may,5191.0,nonexistent,services,no,basic.6y,3,46.0,no,True,no
-36.1,93.444,telephone,unknown,no,1.4,4.9639999999999995,no,no,divorced,aug,5228.1,nonexistent,technician,no,professional.course,1,34.0,no,True,no
-36.4,93.994,telephone,wed,no,1.1,4.856,no,no,married,may,5191.0,nonexistent,management,no,university.degree,3,42.0,no,True,no
-46.2,92.89299999999999,cellular,fri,no,-1.8,1.25,yes,yes,married,may,5099.1,nonexistent,technician,yes,high.school,1,36.0,no,True,no
-40.8,92.963,cellular,tue,no,-2.9,1.286,no,no,married,jun,5076.2,nonexistent,unemployed,yes,university.degree,2,25.0,no,True,no
-42.7,93.91799999999999,cellular,tue,no,1.4,4.961,yes,no,single,jul,5228.1,nonexistent,admin.,no,university.degree,2,34.0,no,True,no
-36.1,93.444,cellular,thu,no,1.4,4.968,yes,yes,married,aug,5228.1,nonexistent,entrepreneur,no,other,1,50.0,no,True,no
-42.7,93.91799999999999,telephone,tue,no,1.4,4.961,no,no,married,jul,5228.1,nonexistent,blue-collar,no,basic.9y,3,43.0,no,True,no
-42.7,93.91799999999999,cellular,tue,no,1.4,4.962,no,no,married,jul,5228.1,nonexistent,services,no,high.school,1,33.0,no,True,no
-36.4,93.994,telephone,fri,unknown,1.1,4.855,yes,no,married,may,5191.0,nonexistent,services,no,other,2,56.0,no,True,no
-42.7,93.91799999999999,telephone,tue,no,1.4,4.961,no,no,married,jul,5228.1,nonexistent,services,no,basic.4y,4,45.0,no,True,no
-46.2,92.89299999999999,telephone,tue,no,-1.8,1.291,yes,no,single,may,5099.1,nonexistent,services,no,university.degree,4,33.0,no,True,no
-36.4,93.994,telephone,mon,no,1.1,4.8580000000000005,no,no,married,may,5191.0,nonexistent,services,no,other,2,42.0,no,True,no
-47.1,93.075,telephone,wed,no,-1.8,1.445,yes,no,married,apr,5099.1,nonexistent,retired,yes,other,1,63.0,no,True,no
-42.7,93.91799999999999,cellular,mon,no,1.4,4.962,yes,yes,divorced,jul,5228.1,nonexistent,admin.,no,high.school,2,59.0,no,True,no
-42.7,93.91799999999999,cellular,mon,no,1.4,4.962,yes,no,divorced,jul,5228.1,nonexistent,blue-collar,no,basic.9y,2,45.0,no,True,no
-36.4,93.994,telephone,fri,no,1.1,4.864,yes,no,single,may,5191.0,nonexistent,blue-collar,no,basic.6y,2,33.0,no,True,no
-36.1,93.444,cellular,unknown,no,1.4,4.9639999999999995,no,no,single,aug,5228.1,nonexistent,admin.,no,university.degree,3,33.0,no,True,no
-46.2,92.89299999999999,cellular,fri,no,-1.8,1.25,yes,yes,divorced,may,5099.1,nonexistent,technician,no,other,2,34.0,no,True,no
-41.8,94.465,telephone,mon,no,1.4,4.961,no,no,married,jun,5228.1,nonexistent,admin.,no,high.school,1,42.0,no,True,no
-42.7,93.91799999999999,cellular,thu,no,1.4,4.958,no,no,single,jul,5228.1,nonexistent,technician,no,professional.course,1,27.0,no,True,no
-39.8,94.055,telephone,tue,no,-1.7,0.713,yes,no,single,jun,4991.6,nonexistent,unemployed,no,university.degree,1,33.0,no,True,no
-36.4,93.994,telephone,tue,unknown,1.1,4.856,yes,yes,divorced,may,5191.0,nonexistent,admin.,no,university.degree,1,44.0,no,True,no
-41.8,94.465,telephone,tue,unknown,1.4,4.961,no,yes,married,jun,5228.1,nonexistent,blue-collar,no,basic.9y,1,42.0,no,True,no
-42.0,93.2,cellular,tue,no,-0.1,4.1530000000000005,yes,no,married,nov,5195.8,nonexistent,technician,no,high.school,1,45.0,no,True,no
-36.4,93.994,telephone,unknown,unknown,1.1,4.857,yes,no,married,may,5191.0,nonexistent,management,no,university.degree,1,42.0,no,True,no
-41.8,94.465,telephone,wed,no,1.4,4.962,no,no,married,jun,5228.1,nonexistent,blue-collar,no,basic.6y,1,43.0,no,True,no
-36.4,93.994,telephone,tue,no,1.1,4.856,no,no,divorced,may,5191.0,nonexistent,housemaid,no,university.degree,6,45.0,no,True,no
-46.2,92.89299999999999,telephone,tue,no,-1.8,1.291,no,no,single,may,5099.1,nonexistent,technician,no,professional.course,4,33.0,no,True,no
-36.1,93.444,cellular,fri,no,1.4,4.963,yes,no,divorced,aug,5228.1,nonexistent,technician,no,other,1,34.0,no,True,no
-36.4,93.994,telephone,fri,unknown,1.1,4.864,no,no,married,may,5191.0,nonexistent,self-employed,no,other,1,54.0,no,True,no
-42.0,93.2,cellular,fri,unknown,-0.1,4.021,yes,no,married,nov,5195.8,failure,technician,no,other,2,47.0,yes,True,yes
-36.1,93.444,cellular,fri,no,1.4,4.9639999999999995,no,yes,single,aug,5228.1,nonexistent,technician,no,professional.course,4,35.0,no,True,no
-34.6,93.749,cellular,tue,unknown,-1.8,0.642,yes,no,married,apr,5008.7,success,housemaid,yes,basic.4y,1,64.0,yes,False,yes
-36.4,93.994,telephone,unknown,no,1.1,4.855,no,no,married,may,5191.0,nonexistent,technician,no,other,1,42.0,no,True,no
-41.8,94.465,telephone,wed,no,1.4,4.962,yes,no,divorced,jun,5228.1,nonexistent,blue-collar,no,basic.9y,1,39.0,no,True,no
-42.0,93.2,cellular,thu,no,-0.1,4.0760000000000005,yes,no,married,nov,5195.8,nonexistent,services,no,high.school,4,29.0,no,True,no
-36.1,93.444,cellular,mon,no,1.4,4.965,no,no,married,aug,5228.1,nonexistent,retired,no,other,2,59.0,no,True,no
-36.4,93.994,telephone,fri,unknown,1.1,4.857,yes,no,married,may,5191.0,nonexistent,housemaid,no,high.school,7+,30.0,no,True,no
-42.0,93.2,cellular,thu,no,-0.1,4.0760000000000005,yes,yes,single,nov,5195.8,nonexistent,blue-collar,no,other,1,46.0,no,True,no
-36.4,93.994,telephone,fri,unknown,1.1,4.857,no,no,single,may,5191.0,nonexistent,services,no,high.school,2,33.0,no,True,no
-42.7,93.91799999999999,cellular,mon,no,1.4,4.96,yes,no,married,jul,5228.1,nonexistent,self-employed,no,university.degree,7+,47.0,no,True,no
-36.4,93.994,telephone,mon,no,1.1,4.857,yes,no,married,may,5191.0,nonexistent,admin.,no,high.school,2,34.0,no,True,no
-46.2,92.89299999999999,cellular,thu,unknown,-1.8,1.266,yes,no,married,may,5099.1,nonexistent,blue-collar,no,basic.9y,1,28.0,no,True,no
-36.1,93.444,cellular,wed,no,1.4,4.9639999999999995,no,no,married,aug,5228.1,nonexistent,technician,no,university.degree,4,37.0,no,True,no
-36.4,93.994,telephone,fri,unknown,1.1,4.857,no,no,married,may,5191.0,nonexistent,technician,no,university.degree,4,38.0,no,True,no
-36.1,93.444,cellular,thu,unknown,1.4,4.9639999999999995,unknown,unknown,married,aug,5228.1,nonexistent,blue-collar,no,other,3,42.0,no,True,no
-42.7,93.91799999999999,cellular,tue,no,1.4,4.961,no,no,married,jul,5228.1,nonexistent,entrepreneur,no,university.degree,1,42.0,no,True,no
-36.1,93.444,cellular,wed,no,1.4,4.9639999999999995,no,no,married,aug,5228.1,nonexistent,management,no,other,1,43.0,no,True,no
-40.8,92.963,telephone,fri,no,-2.9,1.268,no,no,married,jun,5076.2,nonexistent,technician,yes,basic.9y,1,51.0,no,True,no
-36.1,93.444,cellular,tue,unknown,1.4,4.965,no,no,divorced,aug,5228.1,nonexistent,admin.,no,university.degree,5,48.0,no,True,no
-36.4,93.994,telephone,tue,no,1.1,4.857,yes,yes,married,may,5191.0,nonexistent,admin.,no,professional.course,2,42.0,no,True,no
-42.0,93.2,cellular,wed,no,-0.1,4.12,yes,no,single,nov,5195.8,failure,services,no,other,1,29.0,yes,True,yes
-42.7,93.91799999999999,cellular,thu,no,1.4,4.958,yes,yes,married,jul,5228.1,nonexistent,housemaid,no,basic.9y,1,42.0,no,True,no
-36.4,93.994,telephone,fri,no,1.1,4.855,no,no,married,may,5191.0,nonexistent,unemployed,no,basic.9y,4,32.0,no,True,no
-41.8,94.465,telephone,thu,unknown,1.4,4.8660000000000005,no,yes,married,jun,5228.1,nonexistent,blue-collar,no,basic.9y,3,29.0,no,True,no
-47.1,93.075,cellular,fri,no,-1.8,1.479,yes,no,divorced,apr,5099.1,failure,technician,no,professional.course,1,51.0,no,True,yes
-41.8,94.465,telephone,fri,unknown,1.4,4.959,no,yes,married,jun,5228.1,nonexistent,management,no,basic.6y,4,46.0,no,True,no
-42.7,93.91799999999999,telephone,unknown,unknown,1.4,4.959,no,no,divorced,jul,5228.1,nonexistent,blue-collar,no,basic.4y,1,45.0,no,True,no
-46.2,92.89299999999999,cellular,thu,no,-1.8,1.327,yes,no,divorced,may,5099.1,failure,self-employed,no,professional.course,2,44.0,yes,True,yes
-42.7,93.91799999999999,cellular,fri,no,1.4,4.963,no,no,single,jul,5228.1,nonexistent,management,no,high.school,2,33.0,no,True,no
-46.2,92.89299999999999,cellular,wed,no,-1.8,1.334,no,yes,married,may,5099.1,nonexistent,technician,no,professional.course,4,42.0,no,True,no
-36.1,93.444,cellular,fri,unknown,1.4,4.966,yes,no,married,aug,5228.1,nonexistent,technician,no,high.school,5,47.0,no,True,no
-41.8,94.465,telephone,mon,unknown,1.4,4.961,yes,no,married,jun,5228.1,nonexistent,technician,no,other,1,60.0,no,True,no
-41.8,94.465,telephone,fri,no,1.4,4.959,yes,no,married,jun,5228.1,nonexistent,retired,no,basic.6y,7+,56.0,no,True,no
-50.8,94.76700000000001,cellular,fri,no,-1.1,1.028,yes,no,married,nov,4963.6,nonexistent,retired,no,other,2,56.0,no,True,no
-36.4,93.994,telephone,mon,unknown,1.1,4.857,yes,yes,married,may,5191.0,nonexistent,entrepreneur,no,other,2,42.0,no,True,no
-36.4,93.994,telephone,wed,no,1.1,4.8580000000000005,yes,yes,married,may,5191.0,nonexistent,management,no,university.degree,1,42.0,no,True,no
-36.4,93.994,telephone,fri,no,1.1,4.857,unknown,unknown,divorced,may,5191.0,nonexistent,admin.,no,other,1,51.0,no,True,no
-47.1,93.075,cellular,wed,no,-1.8,1.415,no,no,married,apr,5099.1,nonexistent,management,yes,university.degree,2,36.0,no,True,no
-42.7,93.91799999999999,cellular,mon,no,1.4,4.962,yes,no,married,jul,5228.1,nonexistent,unemployed,no,other,3,44.0,no,True,no
-36.4,93.994,telephone,mon,no,1.1,4.8580000000000005,yes,no,married,may,5191.0,nonexistent,blue-collar,yes,basic.6y,2,34.0,no,True,no
-41.8,94.465,telephone,tue,unknown,1.4,4.958,yes,no,divorced,jun,5228.1,nonexistent,self-employed,no,university.degree,4,45.0,no,True,no
-37.5,94.199,telephone,wed,no,-1.1,0.8859999999999999,yes,yes,single,sep,4963.6,success,student,no,other,1,24.0,yes,False,yes
-36.4,93.994,telephone,wed,no,1.1,4.859,no,no,married,may,5191.0,nonexistent,blue-collar,no,basic.9y,2,42.0,no,True,no
-42.7,93.91799999999999,cellular,thu,unknown,1.4,4.968,no,no,married,jul,5228.1,nonexistent,admin.,no,other,7+,53.0,no,True,no
-36.1,93.444,cellular,wed,no,1.4,4.9639999999999995,yes,no,married,aug,5228.1,nonexistent,blue-collar,no,basic.9y,2,46.0,no,True,no
-36.4,93.994,telephone,thu,unknown,1.1,4.86,no,yes,single,may,5191.0,nonexistent,blue-collar,no,other,1,34.0,no,True,no
-36.4,93.994,telephone,wed,no,1.1,4.857,no,no,single,may,5191.0,nonexistent,self-employed,no,university.degree,5,33.0,no,True,no
-36.4,93.994,telephone,mon,no,1.1,4.857,yes,no,married,may,5191.0,nonexistent,blue-collar,no,other,1,35.0,no,True,no
-41.8,94.465,telephone,fri,no,1.4,4.959,yes,no,divorced,jun,5228.1,nonexistent,admin.,no,university.degree,7+,46.0,no,True,no
-30.1,92.649,cellular,tue,no,-3.4,0.72,no,yes,married,nov,5017.5,nonexistent,retired,yes,basic.4y,1,64.0,no,True,no
-36.4,93.994,telephone,wed,no,1.1,4.857,yes,no,single,may,5191.0,nonexistent,technician,no,professional.course,4,33.0,no,True,no
